142	503	12	7.82
175	122	72	13.59
3653	59	6	17.06
1657	1555	3	21.9
107	159	142	22.42
108	806	25	30.27
138	2232	5	8.47
134	7696	4	18.9
3533	113	8	19.39
676	122	13	6.83
3737	1415	3	27.31
1721	204	4	12
412	149	50	165.21
1048	1735	24	302.17
2100	57	5	6.96
146	2299	4	6.8
2373	103	14	15.3
615	544	4	13.95
837	2258	3	20.28
172	1231	6	14.55
199	5344	3	14.8
170	4886	4	19.77
482	14391	3	33.41
14081	104	3	8.91
1421	107	21	44.78
10529	124	3	12.16
143	5765	3	8.69
170	6342	4	22.5
402	193	7	6.8
2476	178	4	12.49
236	558	7	15.35
2309	152	4	7.96
431	4761	10	109.3
1731	114	9	8.82
170	644	8	14.42
1186	270	3	7.6
169	272	17	17.61
11437	419	3	32.67
1014	124	26	78.79
1587	217	3	7.29
674	207	6	10.95
612	127	18	21.09
109	1827	12	17.06
106	3547	8	16.74
735	236	4	7.19
325	188	10	9.23
8956	313	3	23
2049	116	9	13.31
5601	144	3	8.78
392	1302	3	11.36
165	8811	3	15.56
13218	107	3	12.59
3782	8	4	8.61
214	422	9	15.21
624	505	4	13.56
179	1744	4	9.78
1166	350	3	9.88
7058	9	3	10.75
1433	4090	8	98.23
130	1529	6	7.31
697	9	18	30.3
281	748	4	9.03
183	2652	3	9.29
285	1271	4	13.45
103	3075	10	9.75
4241	148	3	7.59
219	1357	3	6.71
1743	358	3	12.27
12	1522	24	9.07
102	226	156	11.62
280	185	11	7.87
3281	152	3	6.64
581	2699	3	19.19
3514	916	4	34.69
956	613	4	19.73
1932	13217	3	43.74
580	722	3	10.35
13254	104	3	8.91
5320	141	3	8.41
123	627	24	37.15
16	994	14	16.64
121	223	47	6.65
9	1519	7	9.53
244	2871	3	12.34
1027	199	4	7.43
109	9991	3	8.31
749	522	4	15.36
277	371	6	8.67
16	1458	8	7.22
8	541	13	7.66
5386	8	3	9.24
149	57	83	9.7
150	1373	5	6.73
994	422	4	15.87
2533	125	5	7.49
488	740	3	9.34
4542	118	4	6.67
900	104	22	8.28
159	1650	4	6.96
130	126	128	6.79
251	1152	3	6.78
104	3316	8	7.73
284	246	8	9.07
219	460	7	11.16
355	1768	3	12.2
59	5986	4	13.58
1526	201	4	10.78
1501	124	7	8.24
10420	107	3	8.36
2970	170	4	14.4
549	911	3	11.42
4087	434	3	19.89
3095	448	3	18.14
4468	1363	3	28.58
1142	549	3	12.87
10059	121	3	10.33
154	204	27	10.54
101	505	80	69.87
3247	8	5	11.49
1106	137	12	25.23
105	2017	10	9.28
12	139	854	73.67
9706	103	4	10.23
218	980	4	8.8
5499	136	3	8.2
3646	161	3	8.47
123	5205	5	15.22
6527	134	3	8.7
1921	188	3	7.22
393	1033	3	10.16
112	14174	3	13.01
274	326	16	45.25
179	199	24	20.16
1199	201	4	8.7
122	13321	3	15.23
132	145	102	16.73
473	109	28	11.57
16	11087	3	10.6
948	534	3	11.63
377	1050	3	9.7
144	140	80	7.29
173	2054	4	11.24
120	2096	7	9.01
205	193	24	28.4
262	218	13	18.41
